company_name,resale_price,registered_year,engine_capacity,insurance,transmission_type,kms_driven,owner_type,fuel_type,max_power,seats,mileage,body_type,city,car_name
Audi,2480000,2018,1395,Comprehensive,Automatic,45000,Second Owner,Petrol,147.51bhp,5,16.9,SUV,Gurgaon,Q3 30 TFSI
BMW,4690000,2018,1998,Third Party,Automatic,38000,First Owner,Petrol,254.7bhp,4,14.28,Sedan,Gurgaon,6 Series GT
Audi,2190000,2015,1798,Comprehensive,Automatic,49000,Second Owner,Petrol,187.74bhp,5,15.26,Sedan,Gurgaon,A6 35 TFSI
Audi,2290000,2017,1968,Zero Dep,Automatic,46000,Second Owner,Diesel,187.74bhp,5,18.25,Sedan,Gurgaon,A4 35 TDI
Audi,1390000,2014,1968,Comprehensive,Automatic,29000,First Owner,Diesel,174.33bhp,5,15.73,SUV,Gurgaon,Q3 35 TDI
Audi,2790000,2016,1395,Comprehensive,Automatic,27000,First Owner,Petrol,147.51bhp,5,17.84,Sedan,Gurgaon,A4 30 TFSI
Mercedes-Benz,1190000,2014,2143,Comprehensive,Automatic,120000,Second Owner,Diesel,204bhp,5,13,Sedan,Gurgaon,E-Class E250 CDI
Audi,3690000,2015,2967,Comprehensive,Automatic,70000,First Owner,Diesel,241.4bhp,7,12.07,SUV,Gurgaon,Q7 35 TDI
Mercedes-Benz,1190000,2012,1796,Comprehensive,Automatic,72100,First Owner,Petrol,186bhp,5,11.74,Sedan,Gurgaon,C-Class C 200
Audi,2490000,2018,1395,Comprehensive,Automatic,46300,First Owner,Petrol,150bhp,5,19.2,Sedan,Gurgaon,A3 35 TFSI
Audi,2090000,2018,1968,Comprehensive,Automatic,38000,Second Owner,Diesel,181bhp,5,15.17,SUV,Gurgaon,Q3 35 TDI
Audi,2680000,2019,1395,Comprehensive,Automatic,26300,First Owner,Petrol,150bhp,5,19.2,Sedan,Gurgaon,A3 35 TFSI
Audi,9490000,2021,2894,Third Party,Automatic,5600,First Owner,Petrol,443.87bhp,4,8.8,Coupe,Gurgaon,RS5 Sportback BSVI
Audi,9490000,2021,2894,Comprehensive,Automatic,7000,First Owner,Petrol,443.87bhp,4,8.8,Coupe,Gurgaon,RS5 Sportback BSVI
Audi,3780000,2019,1968,Third Party,Automatic,48500,First Owner,Diesel,188bhp,5,17.01,SUV,Gurgaon,Q5 40 TDI
Audi,2980000,2018,1968,Zero Dep,Automatic,38000,First Owner,Diesel,187.74bhp,5,18.53,Sedan,Gurgaon,A6 35 TDI
Audi,1490000,2013,1798,Comprehensive,Automatic,43800,First Owner,Petrol,167.62bhp,5,15.64,Sedan,Gurgaon,A4 1.8 TFSI
Audi,6490000,2022,1984,Zero Dep,Automatic,2300,First Owner,Petrol,241.3bhp,5,14.11,Sedan,Gurgaon,A6 45 TFSI
Audi,5190000,2021,1984,Zero Dep,Automatic,24800,First Owner,Petrol,241.3bhp,5,14.11,Sedan,Gurgaon,A6 45 TFSI
Audi,4790000,2020,1984,Zero Dep,Automatic,36700,First Owner,Petrol,241.3bhp,5,14.11,Sedan,Gurgaon,A6 45 TFSI
Audi,2090000,2015,1798,Comprehensive,Automatic,79000,Second Owner,Petrol,187.74bhp,5,15.26,Sedan,Gurgaon,A6 35 TFSI
Audi,1990000,2017,1968,Zero Dep,Automatic,55400,First Owner,Diesel,143bhp,5,20.38,Sedan,Gurgaon,A3 35 TDI
Audi,2780000,2019,1395,Zero Dep,Automatic,23700,First Owner,Petrol,150bhp,5,19.2,Sedan,Gurgaon,A3 35 TFSI
Audi,2690000,2019,1395,Zero Dep,Automatic,15600,First Owner,Petrol,150bhp,5,19.2,Sedan,Gurgaon,A3 35 TFSI
Audi,3290000,2020,1395,Zero Dep,Automatic,29900,First Owner,Petrol,147.51bhp,5,17.84,Sedan,Gurgaon,A4 35 QL
Audi,2290000,2018,1968,Zero Dep,Automatic,43500,First Owner,Diesel,143bhp,5,20.38,Sedan,Gurgaon,A3 35 TDI
Audi,2690000,2019,1395,Zero Dep,Automatic,44000,First Owner,Petrol,150bhp,5,19.2,Sedan,Gurgaon,A3 35 TFSI
Audi,1890000,2015,1968,Comprehensive,Automatic,85000,First Owner,Diesel,187.74bhp,5,18.53,Sedan,Gurgaon,A6 35 TDI
Hyundai,550000,2017,1396,Third Party,Manual,100000,First Owner,Diesel,88.73bhp,5,22.54,Hatchback,Agra,i20 1.4 Sportz
Maruti,785000,2020,1197,Third Party,Automatic,30000,First Owner,Petrol,81.80bhp,5,21.21,Hatchback,Lucknow,Swift AMT ZXI
Maruti,408000,2015,1197,Comprehensive,Manual,76469,First Owner,Petrol,88.50bhp,5,22.41,Sedan,Lucknow,Swift Dzire VXI
Honda,330000,2014,1198,Third Party,Manual,118976,First Owner,Petrol,86.7bhp,5,18,Sedan,Lucknow,Amaze SX i-VTEC
Mahindra,952000,2018,2179,Comprehensive,Manual,57689,Second Owner,Diesel,152.87bhp,7,15.1,SUV,Lucknow,XUV500 W9
Maruti,357000,2019,998,Third Party,Manual,27817,Second Owner,Petrol,65.71bhp,5,24.39,Hatchback,Lucknow,Alto K10 VXI
Maruti,366000,2016,998,Third Party,Automatic,62001,Third Owner,Petrol,67.04bhp,5,23.1,Hatchback,Lucknow,Celerio ZXI AT
Maruti,628000,2018,1248,Third Party,Manual,73081,First Owner,Diesel,88.5bhp,5,24.3,SUV,Lucknow,Vitara Brezza VDi
Nissan,713000,2021,999,Zero Dep,Manual,26387,First Owner,Petrol,98.63bhp,5,20,SUV,Lucknow,Magnite Turbo XL
Chevrolet,155000,2013,936,Third Party,Manual,80000,Second Owner,Diesel,57.6bhp,5,25.44,Hatchback,Lucknow,Beat Diesel LT
Maruti,190000,2008,1298,Third Party,Manual,70000,First Owner,Petrol,85.8bhp,5,17.5,Sedan,Lucknow,Swift Dzire VXi
Chevrolet,595000,2011,1199,Third Party,Manual,50000,Second Owner,Petrol,79.4bhp,5,18.6,Hatchback,Lucknow,Beat LT
Maruti,640000,2016,1248,Third Party,Manual,100000,Second Owner,Diesel,88.5bhp,7,24.52,MUV,Lucknow,Ertiga SHVS VDI
Hyundai,250000,2012,1197,Third Party,Manual,70000,Second Owner,Petrol,78.9bhp,5,20.36,Hatchback,Lucknow,i10 Magna
Maruti,390000,2015,1197,Third Party,Manual,120000,Third Owner,Petrol,83.14bhp,5,20.85,Sedan,Lucknow,Swift Dzire VXI
Hyundai,550000,2015,1396,Third Party,Manual,90000,Second Owner,Diesel,88.73bhp,5,22.54,Hatchback,Lucknow,i20 Sportz 1.4
Tata,728000,2022,1199,Zero Dep,Manual,49551,First Owner,CNG,72.40bhp,5,26.49,Sedan,Lucknow,Tigor XZ Plus
Maruti,432000,2016,1197,Third Party,Manual,91117,First Owner,Petrol,83.1bhp,5,21.4,Hatchback,Lucknow,Baleno 1.2 Sigma
Mercedes-Benz,9175000,2020,2999,Third Party,Automatic,50852,First Owner,Petrol,362.07bhp,5,21.4,SUV,Delhi,GLE 450 BSVI
Maruti,506000,2017,1197,Third Party,Manual,69056,First Owner,Petrol,83.1bhp,5,21.4,Hatchback,Lucknow,Baleno 1.2 Delta
Maruti,634000,2019,1197,Third Party,Manual,37503,First Owner,Petrol,81.80bhp,5,21.01,Hatchback,Lucknow,Baleno Delta
Maruti,336000,2016,998,Comprehensive,Manual,47202,First Owner,Petrol,67.04bhp,5,20.51,Hatchback,Lucknow,Wagon R VXI
Honda,542000,2017,1199,Third Party,Manual,37746,First Owner,Petrol,88.7bhp,5,17.5,SUV,Lucknow,WR-V i-VTEC S
Ford,654000,2018,1498,Third Party,Manual,57535,Second Owner,Diesel,98.96bhp,5,23,SUV,Lucknow,Ecosport 1.5 Diesel
Hyundai,556000,2018,1197,Third Party,Manual,47909,First Owner,Petrol,81.83bhp,5,18.6,Hatchback,Lucknow,i20 1.2 Spotz
Maruti,200000,2014,796,Third Party,Manual,50000,First Owner,CNG,47.3bhp,5,30.46,Hatchback,Lucknow,Alto 800 CNG
Renault,585000,2022,999,Third Party,Automatic,10000,First Owner,Petrol,71.01bhp,5,19.03,SUV,Lucknow,Kiger RXT AMT
Maruti,380000,2014,1248,Third Party,Manual,90000,Second Owner,Diesel,74bhp,5,23.4,Sedan,Lucknow,Swift Dzire VDI
Ford,600000,2016,1498,Third Party,Manual,70000,First Owner,Diesel,98.59bhp,5,22.77,SUV,Lucknow,Ecosport 1.5 TDCi
Mercedes-Benz,1600000,2015,2143,Third Party,Automatic,120000,First Owner,Diesel,136bhp,5,17.9,Sedan,Lucknow,CLA 200 CDI
Maruti,480000,2020,998,Third Party,Manual,50000,First Owner,Petrol,67.05bhp,5,21.79,Hatchback,Lucknow,Wagon R VXI
Maruti,350000,2015,1248,Zero Dep,Manual,69981,First Owner,Diesel,74bhp,5,25.2,Hatchback,Lucknow,Swift VDI BSIV
Maruti,541000,2018,1197,Zero Dep,Manual,18185,First Owner,Petrol,83.1bhp,5,21.4,Hatchback,Lucknow,Baleno 1.2 Delta
Maruti,641000,2018,1197,Comprehensive,Manual,97254,Second Owner,Petrol,81.80bhp,5,21.21,Sedan,Lucknow,Swift Dzire ZXI
Maruti,508000,2019,998,Third Party,Manual,19910,First Owner,Petrol,67.05bhp,5,21.79,Hatchback,Lucknow,Wagon R VXI
Honda,775000,2021,1498,Third Party,Manual,40680,First Owner,Diesel,97.89bhp,5,24.7,Sedan,Lucknow,Amaze S Diesel
Mercedes-Benz,5575000,2020,1950,Third Party,Automatic,21542,First Owner,Diesel,194bhp,5,24.7,SUV,Delhi,GLC 220d 4MATIC
Hyundai,292000,2018,814,Third Party,Manual,66198,First Owner,Petrol,55.2bhp,5,21.1,Hatchback,Lucknow,EON Era Plus
Maruti,480000,2018,998,Third Party,Automatic,97829,First Owner,Petrol,67bhp,5,21.63,Hatchback,Lucknow,Celerio X AMT
Honda,485000,2015,1498,Third Party,Manual,80000,Second Owner,Diesel,98.6bhp,5,25.8,Sedan,Lucknow,Amaze VX i-DTEC
Honda,110000,2006,1497,Third Party,Manual,100000,Second Owner,Petrol,100,5,16.9,Sedan,Lucknow,City VTEC
Hyundai,650000,2020,1197,Third Party,Manual,50000,First Owner,Petrol,81.86bhp,5,18.6,Hatchback,Lucknow,i20 Sportz Plus
Honda,675000,2017,1498,Third Party,Manual,90000,Second Owner,Diesel,98.6bhp,5,26,Sedan,Lucknow,City i DTec
Mahindra,1800000,2022,2198,Third Party,Manual,10000,First Owner,Diesel,182.38bhp,7,26,SUV,Lucknow,XUV700 AX5 7
Honda,255000,2010,1799,Third Party,Manual,100000,Third Owner,Petrol,130.2bhp,5,14.8,Sedan,Lucknow,Civic 1.8 S
Honda,653000,2018,1199,Zero Dep,Manual,39240,First Owner,Petrol,88.76bhp,5,19.5,Sedan,Lucknow,Amaze V Petrol
Maruti,785000,2021,1462,Zero Dep,Manual,4055,First Owner,Petrol,103.26bhp,5,17.03,SUV,Lucknow,Vitara Brezza LXI
Maruti,291000,2018,796,Comprehensive,Manual,62433,First Owner,Petrol,47.3bhp,5,24.7,Hatchback,Lucknow,Alto 800 LXI
Maruti,428000,2016,1248,Third Party,Manual,46929,First Owner,Diesel,74bhp,5,25.2,Hatchback,Lucknow,Swift VDI BSIV
Hyundai,994000,2017,1591,Third Party,Manual,47000,First Owner,Petrol,121.3bhp,5,13,SUV,Lucknow,Creta 1.6 VTVT
Hyundai,224000,2014,814,Third Party,Manual,52703,First Owner,Petrol,55.2bhp,5,21.1,Hatchback,Lucknow,EON Era Plus
Mercedes-Benz,12000000,2020,2999,Third Party,Automatic,55123,First Owner,Petrol,362.07bhp5500-6100bhp,7,21.1,SUV,Delhi,GLS 450 4MATIC
Maruti,312000,2013,1248,Third Party,Manual,117206,First Owner,Diesel,74bhp,5,22.9,Hatchback,Lucknow,Swift VDI
Skoda,814000,2017,1498,Third Party,Automatic,30296,First Owner,Diesel,108.6bhp,5,21.72,Sedan,Lucknow,Rapid 1.5 TDI
Hyundai,297000,2017,814,Third Party,Manual,15614,First Owner,Petrol,55.2bhp,5,21.1,Hatchback,Lucknow,EON Era Plus
Maruti,270000,2017,796,Third Party,Manual,100000,First Owner,CNG,40.3bhp,5,33.44,Hatchback,Lucknow,Alto 800 CNG
Hyundai,1130000,2020,1582,Third Party,Manual,40000,First Owner,Diesel,126.2bhp,5,20.5,SUV,Lucknow,Creta 1.6 EX
Tata,595000,2013,624,Third Party,Manual,60000,Second Owner,Petrol,37.48bhp,4,25.4,Hatchback,Lucknow,Nano LX
Skoda,250000,2012,1598,Third Party,Manual,110000,Second Owner,Diesel,103.5bhp,5,20.5,Sedan,Lucknow,Rapid 1.6 TDI
Chevrolet,125000,2006,2499,Third Party,Manual,120000,Second Owner,Diesel,80,7,14.8,Chevrolet,Lucknow,Tavera B2-7 seats
Maruti,280000,2018,998,Third Party,Manual,50000,Second Owner,Petrol,67.05bhp,5,23.95,Hatchback,Lucknow,Alto K10 LXI
Maruti,315000,2013,1248,Third Party,Manual,74208,First Owner,Diesel,74bhp,5,22.9,Hatchback,Lucknow,Swift VDI
Mahindra,1273000,2018,2179,Third Party,Automatic,85663,First Owner,Diesel,155bhp,7,15.1,SUV,Lucknow,XUV500 W11 Option
Maruti,508000,2017,1197,Comprehensive,Automatic,29406,First Owner,Petrol,81.80bhp,5,20.89,Hatchback,Lucknow,Ignis 1.2 AMT
Maruti,382000,2016,998,Third Party,Automatic,72029,Second Owner,Petrol,65.71bhp,5,26,Hatchback,Lucknow,Celerio ZXI AMT
Maruti,708000,2017,1248,Zero Dep,Manual,89341,First Owner,Diesel,88.5bhp,5,24.3,SUV,Lucknow,Vitara Brezza ZDi
Hyundai,782000,2020,1197,Zero Dep,Automatic,25799,First Owner,Petrol,81.86bhp,5,20.1,Sedan,Lucknow,Aura SX Plus
Hyundai,595000,2018,1197,Third Party,Manual,47641,Third Owner,Petrol,81.86bhp,5,17.19,Hatchback,Lucknow,i20 Active 1.2
Maruti,520000,2019,1197,Third Party,Manual,40584,First Owner,Petrol,88.50bhp,5,22.38,Hatchback,Lucknow,Swift VXI
Maruti,307000,2017,998,Third Party,Manual,39259,First Owner,Petrol,65.71bhp,5,24.39,Hatchback,Lucknow,Alto K10 VXI
Toyota,423000,2012,2494,Third Party,Manual,120000,Fourth Owner,Diesel,100bhp,8,12.99,MUV,Lucknow,Innova 2.5 G
Toyota,455000,2012,2494,Third Party,Manual,120000,Fourth Owner,Diesel,100bhp,8,12.99,MUV,Lucknow,Innova 2.5 G
Hyundai,1050000,2018,1582,Third Party,Manual,100000,First Owner,Diesel,126.2bhp,5,20.5,SUV,Lucknow,Creta 1.6 SX
Mercedes-Benz,5375000,2022,1991,Third Party,Automatic,20000,First Owner,Petrol,301.73bhp,5,20.5,Sedan,Delhi,AMG A 35
MG,1400000,2022,1498,Third Party,Manual,30000,First Owner,Petrol,108.49bhp,5,15.43,SUV,Lucknow,Astor Sharp EX
Hyundai,590000,2017,1396,Third Party,Manual,80000,Second Owner,Diesel,88.7bhp,5,24.8,Sedan,Lucknow,Verna 1.4 CRDi
Maruti,380000,2013,1248,Third Party,Manual,80000,Second Owner,Diesel,74bhp,5,23.4,Sedan,Lucknow,Swift Dzire ZDI
Maruti,389000,2014,1248,Comprehensive,Manual,97697,First Owner,Diesel,74bhp,5,23.4,Sedan,Lucknow,Swift Dzire VDI
Maruti,355000,2014,1197,Comprehensive,Manual,60708,First Owner,Petrol,88.50bhp,5,22.41,Sedan,Lucknow,Swift Dzire LXI
Maruti,504000,2019,1197,Third Party,Manual,72225,First Owner,Petrol,81.80bhp,5,20.89,Hatchback,Lucknow,Ignis 1.2 Alpha
Renault,532000,2016,1461,Third Party,Manual,94226,Second Owner,Diesel,108.45bhp,5,19.6,SUV,Lucknow,Duster 110PS Diesel
Maruti,705000,2021,1197,Third Party,Manual,22808,First Owner,Petrol,81.80bhp,5,21.01,Hatchback,Lucknow,Baleno Zeta
Maruti,341000,2020,998,Third Party,Manual,76980,First Owner,Petrol,65.71bhp,5,21.7,Hatchback,Lucknow,S-Presso VXI 2019-2022
Fiat,140000,2012,1172,Third Party,Manual,50000,First Owner,Petrol,67bhp,5,15.7,Hatchback,Lucknow,Punto 1.2 Active
Mahindra,490000,2014,2179,Third Party,Manual,100000,Third Owner,Diesel,140bhp,7,15.1,SUV,Lucknow,XUV500 W4
Mahindra,525000,2016,1493,Third Party,Manual,100000,First Owner,Diesel,100bhp,7,18.49,SUV,Lucknow,TUV 300 T4
Hyundai,1100000,2022,1497,Third Party,Manual,20000,First Owner,Petrol,113.18bhp,5,18.49,SUV,Lucknow,Creta E BSVI
BMW,1900000,2017,1995,Third Party,Automatic,100000,First Owner,Diesel,188bhp,5,20.68,SUV,Lucknow,X1 sDrive20d Expedition
Maruti,573000,2019,1197,Third Party,Manual,65698,First Owner,Petrol,88.50bhp,5,22.38,Hatchback,Lucknow,Swift ZXI Plus
Nissan,357000,2014,1598,Third Party,Manual,82101,Second Owner,Petrol,102.5bhp,5,13.24,SUV,Lucknow,Terrano XL
Toyota,456000,2015,1364,Third Party,Manual,59819,Second Owner,Diesel,67.04bhp,5,23.59,Hatchback,Lucknow,Etios Liva GD
Maruti,237000,2016,998,Zero Dep,Manual,115250,First Owner,Petrol,65.71bhp,5,24.39,Hatchback,Lucknow,Alto K10 VXI
Hyundai,766000,2015,1591,Comprehensive,Manual,29033,First Owner,Petrol,121.3bhp,5,13,SUV,Lucknow,Creta 1.6 VTVT
Hyundai,479000,2015,1197,Third Party,Manual,57294,Second Owner,Petrol,81.86bhp,5,17.19,Hatchback,Lucknow,i20 Active 1.2
Maruti,270000,2018,796,Third Party,Manual,32464,First Owner,Petrol,47.33bhp,5,22.05,Hatchback,Lucknow,Alto 800 VXI
Tata,691000,2018,1198,Third Party,Automatic,12762,First Owner,Petrol,108.5bhp,5,17,SUV,Lucknow,Nexon 1.2 Revotron
Mahindra,473000,2017,1198,Third Party,Manual,51719,First Owner,Diesel,77bhp,6,25.32,Hatchback,Lucknow,KUV 100 NXT
Maruti,115000,2011,998,Third Party,Manual,110000,First Owner,Petrol,67.1bhp,5,19,Hatchback,Lucknow,Zen Estilo VXI
Tata,700000,2017,2179,Third Party,Manual,70000,Second Owner,Diesel,147.94bhp,7,14.1,SUV,Lucknow,Safari Storme EX
Maruti,700000,2018,1248,Third Party,Automatic,60000,First Owner,Diesel,74bhp,5,28.4,Hatchback,Lucknow,Swift AMT ZDI
Skoda,1473000,2022,999,Third Party,Manual,10000,First Owner,Petrol,113.98bhp,5,19.47,Sedan,Lucknow,Slavia 1.0 TSI
Maruti,400000,2014,1248,Third Party,Manual,80000,Third Owner,Diesel,74bhp,5,25.2,Hatchback,Lucknow,Swift VDI BSIV
Tata,751000,2016,2179,Third Party,Manual,80000,Second Owner,Diesel,153.86bhp,7,14.1,SUV,Lucknow,Safari Storme VX
Hyundai,570000,2018,1396,Zero Dep,Manual,66141,Second Owner,Diesel,88.73bhp,5,22.54,Hatchback,Lucknow,i20 1.4 Asta
Tata,439000,2018,1199,Third Party,Automatic,8769,Second Owner,Petrol,83.83bhp,5,23.84,Hatchback,Lucknow,Tiago 1.2 Revotron
Maruti,739000,2018,1248,Comprehensive,Manual,30806,First Owner,Diesel,88.5bhp,5,24.3,SUV,Lucknow,Vitara Brezza VDi
Maruti,332000,2019,796,Third Party,Manual,33245,First Owner,Petrol,47.33bhp,5,22.05,Hatchback,Lucknow,Alto 800 LXI
Hyundai,593000,2018,1197,Third Party,Manual,42665,First Owner,Petrol,81.86bhp,5,20.14,Sedan,Lucknow,Xcent 1.2 VTVT
Honda,535000,2018,1498,Zero Dep,Manual,114431,First Owner,Diesel,98.6bhp,5,25.8,Sedan,Lucknow,Amaze S i-DTEC
Maruti,546000,2019,1197,Third Party,Manual,38658,First Owner,Petrol,83.1bhp,5,21.4,Hatchback,Lucknow,Baleno 1.2 Delta
Hyundai,504000,2018,1197,Third Party,Manual,23724,First Owner,Petrol,81.86bhp,5,18.9,Hatchback,Lucknow,Grand i10 1.2
Renault,300000,2021,799,Third Party,Manual,60000,Third Owner,Petrol,53.26bhp,5,22.25,Hatchback,Lucknow,KWID RXL
Maruti,650000,2022,998,Third Party,Manual,70000,First Owner,CNG,55.92bhp,5,34.05,Hatchback,Lucknow,Wagon R VXI
Hyundai,300000,2012,1591,Third Party,Manual,110000,Second Owner,Petrol,121.3bhp,5,17.01,Sedan,Lucknow,Verna 1.6 SX
Tata,545000,2017,1198,Third Party,Manual,20000,First Owner,Petrol,108.5bhp,5,17,SUV,Lucknow,Nexon 1.2 Revotron
Hyundai,1200000,2022,1493,Third Party,Manual,40000,First Owner,Diesel,113.45bhp,5,25,Sedan,Lucknow,Verna SX Diesel
Renault,315000,2017,999,Comprehensive,Automatic,34061,First Owner,Petrol,67bhp,5,23.01,Hatchback,Lucknow,KWID 1.0 RXT
Hyundai,470000,2018,1197,Third Party,Manual,51140,Second Owner,Petrol,81.86bhp,5,18.9,Hatchback,Lucknow,Grand i10 1.2
Hyundai,249000,2014,1086,Third Party,Manual,55076,First Owner,Petrol,68.05bhp,5,19.81,Hatchback,Lucknow,i10 Magna 1.1L
Hyundai,315000,2015,1120,Third Party,Manual,113593,Second Owner,Diesel,70bhp,5,24,Hatchback,Lucknow,Grand i10 CRDi
Maruti,469000,2016,1197,Zero Dep,Manual,54091,First Owner,Petrol,83.1bhp,5,21.4,Hatchback,Lucknow,Baleno 1.2 Delta
Honda,494000,2012,1497,Third Party,Automatic,56446,Second Owner,Petrol,116.3bhp,5,16.8,Sedan,Lucknow,City 1.5 V
Hyundai,476000,2018,1086,Comprehensive,Manual,41609,First Owner,CNG,58bhp,5,30.48,Hatchback,Lucknow,Santro Sportz CNG
Maruti,630000,2021,1197,Third Party,Manual,5806,First Owner,Petrol,81.80bhp,5,21.01,Hatchback,Lucknow,Baleno Delta
Honda,545000,2019,1199,Comprehensive,Manual,53873,First Owner,Petrol,88.76bhp,5,19.5,Sedan,Lucknow,Amaze S Petrol
Ford,300000,2013,1498,Third Party,Manual,90000,First Owner,Diesel,89.84bhp,5,22.7,SUV,Lucknow,Ecosport 1.5 DV5
Toyota,3150000,2020,2755,Third Party,Automatic,60000,First Owner,Diesel,174.5bhp,7,12.9,SUV,Lucknow,Fortuner 2.8 2WD
Hyundai,415000,2012,1591,Third Party,Manual,60000,First Owner,Petrol,121.3bhp,5,17.01,Sedan,Lucknow,Verna 1.6 SX
Honda,890000,2021,1498,Third Party,Manual,60000,First Owner,Petrol,119.35bhp,5,18.6,Sedan,Lucknow,City V MT
Maruti,240000,2013,1248,Third Party,Manual,100000,Third Owner,Diesel,73.94bhp,5,23.2,Hatchback,Lucknow,Ritz ZDi
Nissan,460000,2015,1461,Third Party,Manual,100000,First Owner,Diesel,108.5bhp,5,19.01,SUV,Lucknow,Terrano XV 110
Maruti,500000,2018,1197,Third Party,Manual,50000,Second Owner,Petrol,83.1bhp,5,21.4,Hatchback,Lucknow,Baleno 1.2 Alpha
Maruti,450000,2019,998,Third Party,Manual,80000,First Owner,CNG,58.16bhp,5,26.6,Hatchback,Lucknow,Wagon R LXI
Maruti,633000,2019,1197,Third Party,Manual,15415,First Owner,Petrol,83.1bhp,5,21.4,Hatchback,Lucknow,Baleno 1.2 Alpha
Maruti,604000,2018,1248,Comprehensive,Automatic,55145,First Owner,Diesel,74.02bhp,5,28.4,Sedan,Lucknow,Swift Dzire AMT
Maruti,315000,2016,998,Third Party,Automatic,109688,First Owner,Petrol,65.71bhp,5,26.68,Hatchback,Lucknow,Celerio VXI AMT
Hyundai,660000,2019,1197,Third Party,Manual,18914,First Owner,Petrol,81.86bhp,5,20.7,Hatchback,Lucknow,Grand i10 Nios
Hyundai,271000,2017,814,Third Party,Manual,67328,Second Owner,Petrol,55.2bhp,5,21.1,Hatchback,Lucknow,EON Era Plus
Maruti,477000,2018,1197,Comprehensive,Manual,81741,First Owner,Petrol,81.80bhp,5,20.89,Hatchback,Lucknow,Ignis 1.2 Zeta
Maruti,586000,2021,1197,Zero Dep,Manual,43788,First Owner,Petrol,88.50bhp,5,22.38,Hatchback,Lucknow,Swift VXI
Hyundai,402000,2016,1197,Comprehensive,Automatic,51520,Second Owner,Petrol,82bhp,5,18.9,Hatchback,Lucknow,Grand i10 Asta
Maruti,358000,2014,1197,Comprehensive,Manual,60574,First Owner,Petrol,88.50bhp,5,22.38,Hatchback,Lucknow,Swift VXI
Maruti,513000,2016,1373,Third Party,Manual,85507,First Owner,Petrol,91.1bhp,5,20.73,Sedan,Lucknow,Ciaz ZXi Plus
Hyundai,304000,2014,1197,Third Party,Manual,100000,Third Owner,Petrol,82bhp,5,18.9,Hatchback,Lucknow,Grand i10 Sportz
Mercedes-Benz,700000,2012,2143,Third Party,Automatic,110000,Second Owner,Diesel,204bhp,5,14.94,Sedan,Lucknow,C-Class C 250
Mahindra,1500000,2022,2179,Third Party,Manual,80000,First Owner,Diesel,136.78bhp,7,14.94,SUV,Lucknow,Scorpio S5
Toyota,3250000,2020,2755,Third Party,Automatic,60000,First Owner,Diesel,174.5bhp,7,12.9,SUV,Lucknow,Fortuner 2.8 2WD
Ford,500000,2017,1499,Third Party,Manual,70000,First Owner,Diesel,98.96bhp,5,24.4,Sedan,Lucknow,Aspire Trend Diesel
Renault,350000,2018,799,Third Party,Manual,40000,First Owner,Petrol,53.3bhp,5,25.17,Hatchback,Lucknow,KWID RXT Optional
Honda,800000,2017,1497,Third Party,Manual,70000,First Owner,Petrol,117.3bhp,5,17.8,Sedan,Lucknow,City i VTEC
Hyundai,900000,2019,1396,Third Party,Manual,60000,First Owner,Diesel,88.7bhp,5,22.1,SUV,Lucknow,Creta 1.4 E
Maruti,656000,2021,1197,Zero Dep,Manual,34348,First Owner,Petrol,81.80bhp,5,21.01,Hatchback,Lucknow,Baleno Sigma
Hyundai,682000,2020,1197,Third Party,Manual,34139,First Owner,Petrol,81.80bhp,5,21,Hatchback,Lucknow,i20 Sportz BSVI
Maruti,414000,2016,1197,Comprehensive,Manual,91960,First Owner,Petrol,83.1bhp,5,21.4,Hatchback,Lucknow,Baleno 1.2 Sigma
Honda,526000,2016,1497,Comprehensive,Manual,27567,Second Owner,Petrol,117.3bhp,5,17.8,Sedan,Lucknow,City i VTEC
Hyundai,307000,2018,814,Third Party,Manual,14669,First Owner,Petrol,55.2bhp,5,21.1,Hatchback,Lucknow,EON Era Plus
Ford,527000,2016,1498,Third Party,Manual,60047,Second Owner,Diesel,98.59bhp,5,22.77,SUV,Lucknow,Ecosport 1.5 TDCi
Ford,846000,2021,1498,Third Party,Manual,63152,First Owner,Diesel,98.96bhp,5,21.7,SUV,Lucknow,Ecosport 1.5 Diesel
Maruti,639000,2019,1248,Zero Dep,Manual,100250,First Owner,Diesel,74bhp,5,27.39,Hatchback,Lucknow,Baleno 1.3 Zeta
Honda,625000,2017,1498,Comprehensive,Manual,92708,Second Owner,Diesel,98.6bhp,5,25.5,SUV,Lucknow,WR-V i-DTEC VX
Maruti,587000,2016,1373,Third Party,Manual,47075,First Owner,Petrol,91.1bhp,5,20.73,Sedan,Lucknow,Ciaz ZXi
Hyundai,515000,2015,1582,Third Party,Automatic,119655,Second Owner,Diesel,126.2bhp,5,22.7,Sedan,Lucknow,Elantra CRDi SX
Skoda,600000,2017,1498,Third Party,Automatic,120000,Second Owner,Diesel,108.6bhp,5,21.72,Sedan,Lucknow,Rapid 1.5 TDI
Maruti,373000,2019,998,Third Party,Manual,40000,First Owner,Petrol,65.71bhp,5,21.7,Hatchback,Lucknow,S-Presso VXI 2019-2022
Renault,300000,2017,799,Third Party,Automatic,110000,Second Owner,Petrol,53.3bhp,5,25.17,Hatchback,Lucknow,KWID RXT AMT
Hyundai,125000,2008,1086,Third Party,Manual,60000,Second Owner,Petrol,62.1bhp,5,17.92,Hatchback,Lucknow,Santro Xing GLS
